Name,Fantasy,NameASCII,PlayerId,MLBAMID
Alek Jacob,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40323"">Free Agent</a>",Alek Jacob,29628,689690
Danny Coulombe,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=27284"">Free Agent</a>",Danny Coulombe,13293,543056
Corbin Martin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31944"">Free Agent</a>",Corbin Martin,19884,656686
Ethan Roberts,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35569"">Free Agent</a>",Ethan Roberts,24930,681799
Tanner Gordon,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37200"">Free Agent</a>",Tanner Gordon,27669,685299
Matt Svanson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40308"">Smoking He</a>",Matt Svanson,29629,694335
Joel Payamps,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=28564"">Free Agent</a>",Joel Payamps,14332,606303
J.P. France,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35674"">Free Agent</a>",J.P. France,21212,641585
Taylor Rashi,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37880"">Free Agent</a>",Taylor Rashi,26344,688497
Mitch Farris,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=44237"">Free Agent</a>",Mitch Farris,33628,815083
Jose Quintana,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=10626"">Free Agent</a>",Jose Quintana,11423,500779
Mason Black,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40969"">Free Agent</a>",Mason Black,30171,696131
Yoendrys Gómez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26800"">Free Agent</a>",Yoendrys Gomez,22872,672782
John Schreiber,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32784"">Free Agent</a>",John Schreiber,20020,670167
Doug Nikhazy,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40945"">Free Agent</a>",Doug Nikhazy,30142,680951
Mason Barnett,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42694"">Free Agent</a>",Mason Barnett,31741,686930
Charlie Barnes,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31963"">Free Agent</a>",Charlie Barnes,19865,656212
Easton McGee,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32597"">Free Agent</a>",Easton McGee,22176,668834
Ryan Rolison,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35630"">Free Agent</a>",Ryan Rolison,22200,669020
Matt Waldron,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=36881"">Free Agent</a>",Matt Waldron,25550,663362
Bailey Falter,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22725"">Free Agent</a>",Bailey Falter,20070,663559
Tyler Schweitzer,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42745"">Free Agent</a>",Tyler Schweitzer,31920,805326
Ben Casparius,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40834"">Free Agent</a>",Ben Casparius,30085,676508
Carter Baumler,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38379"">Free Agent</a>",Carter Baumler,30231,691945
Matt Pushard,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42252"">Free Agent</a>",Matt Pushard,31870,690155
Michael Kelly,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=28708"">Free Agent</a>",Michael Kelly,12791,547184
Joey Lucchesi,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32593"">Free Agent</a>",Joey Lucchesi,19320,664192
Nick Sandlin,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33643"">Free Agent</a>",Nick Sandlin,20517,680704
Jackson Rutledge,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37702"">Free Agent</a>",Jackson Rutledge,26215,671131
Luis Curvelo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35594"">Free Agent</a>",Luis Curvelo,24710,681168
Shane Drohan,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38352"">Free Agent</a>",Shane Drohan,27814,675660
Colin Holderman,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=32710"">Free Agent</a>",Colin Holderman,22361,670059
Cam Sanders,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35529"">Free Agent</a>",Cam Sanders,23479,676742
Jake Eder,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38652"">Free Agent</a>",Jake Eder,27590,671109
Duncan Davitt,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42537"">Free Agent</a>",Duncan Davitt,31886,701474
Kyle Nicolas,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38418"">Free Agent</a>",Kyle Nicolas,27775,693312
Julian Fernández,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=19172"">Free Agent</a>",Julian Fernandez,18341,642759
Ian Hamilton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31735"">Free Agent</a>",Ian Hamilton,19261,641656
Austin Warren,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34884"">Free Agent</a>",Austin Warren,24937,681810
Rolddy Muñoz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37860"">Free Agent</a>",Rolddy Munoz,27407,691548
Colton Gordon,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=41883"">Free Agent</a>",Colton Gordon,31312,676467
Justin Verlander,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=15261"">Free Agent</a>",Justin Verlander,8700,434378
Joe Ross,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18133"">Free Agent</a>",Joe Ross,12972,605452
Hunter Harvey,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=18283"">Free Agent</a>",Hunter Harvey,15507,640451
Phil Maton,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22809"">Free Agent</a>",Phil Maton,18064,664208
Tyler Uberstine,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40683"">Free Agent</a>",Tyler Uberstine,29961,700413
Mitch Spence,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37489"">Free Agent</a>",Mitch Spence,27707,687765
Josh Fleming,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26621"">Free Agent</a>",Josh Fleming,20418,676596
Cristian Javier,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22694"">Free Agent</a>",Cristian Javier,17606,664299
Andre Granillo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=40201"">Free Agent</a>",Andre Granillo,29542,701552
Ryan Johnson,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=46217"">Free Agent</a>",Ryan Johnson,35325,696270
Sam Aldegheri,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38802"">Free Agent</a>",Sam Aldegheri,26443,691951
Luke Little,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38411"">Free Agent</a>",Luke Little,28036,681432
Chris Roycroft,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42014"">Free Agent</a>",Chris Roycroft,31261,688297
Yerry De los Santos,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22613"">Free Agent</a>",Yerry De los Santos,21420,660787
Angel Chivilli,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=36408"">Free Agent</a>",Angel Chivilli,26790,683409
Wilber Dotel,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=38813"">Free Agent</a>",Wilber Dotel,28901,696062
Jonathan Cannon,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=42664"">Free Agent</a>",Jonathan Cannon,31730,686563
Johan Oviedo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=33424"">Free Agent</a>",Johan Oviedo,22487,670912
George Klassen,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=44589"">Even Baked</a>",George Klassen,33464,691946
Merrill Kelly,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=17763"">Mirkwood S</a>",Merrill Kelly,11156,518876
Ken Waldichuk,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37478"">Free Agent</a>",Ken Waldichuk,27681,686610
Nick Raquet,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26806"">Free Agent</a>",Nick Raquet,20333,675919
Hunter Barco,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=43911"">Free Agent</a>",Hunter Barco,33174,682995
José Buttó,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26075"">Free Agent</a>",Jose Butto,23313,676130
Carlos Estévez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=23613"">Free Agent</a>",Carlos Estevez,14542,608032
Bryan Abreu,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=20900"">Mirkwood S</a>",Bryan Abreu,16609,650556
Tyler Gilbert,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=22739"">Free Agent</a>",Tyler Gilbert,17964,656457
Brendon Little,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=31812"">Free Agent</a>",Brendon Little,21574,663893
Jedixson Paez,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=39785"">Free Agent</a>",Jedixson Paez,29114,699151
Zak Kent,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=37013"">Free Agent</a>",Zak Kent,25703,687849
Valente Bellozo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34264"">Free Agent</a>",Valente Bellozo,23899,678368
Steven Cruz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=26049"">Free Agent</a>",Steven Cruz,23165,674444
Roddery Muñoz,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=35555"">Free Agent</a>",Roddery Munoz,25311,682610
Yaramil Hiraldo,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=34536"">Free Agent</a>",Yaramil Hiraldo,25215,682274
Luis Morales,"<a href=""http://ottoneu.fangraphs.com/1762/playercard?id=43275"">Even Baked</a>",Luis Morales,32227,806960
